     279.00       5.42       1.00       0.00       2.00       1.00       1.00       4.00       4.00       3.25       3.00       1.60       1.75      -1.07
     279.00       5.94       2.00       0.00       2.00       1.00       1.00       4.00       4.00       3.25       3.00       1.60       1.75      -0.27
     279.00       6.37       3.00       0.00       2.00       1.00       1.00       4.00       4.00       3.25       3.00       1.60       1.75      -0.17
     279.00       6.92       4.00       0.00       2.00       1.00       1.00       4.00       4.00       3.25       3.00       1.60       1.75       0.45
     279.00       8.85       5.00       0.00       2.00       1.00       1.00       4.00       4.00       3.25       3.00       1.60       1.75       1.45
     279.00      10.85       6.00       0.00       2.00       1.00       1.00       4.00       4.00       3.25       3.00       1.60       1.75       1.45
     279.00      13.92       7.00       0.00       2.00       1.00       1.00       4.00       4.00       3.25       3.00       1.60       1.75       1.45
     347.00       5.30       1.00       0.00       1.00       1.00       1.00       1.00       5.00       3.50       3.20       1.00       2.75      -2.31
     347.00       5.92       2.00       0.00       1.00       1.00       1.00       1.00       5.00       3.50       3.20       1.00       2.75      -0.66
     347.00       6.32       3.00       0.00       1.00       1.00       1.00       1.00       5.00       3.50       3.20       1.00       2.75      -0.85
     347.00       6.93       4.00       0.00       1.00       1.00       1.00       1.00       5.00       3.50       3.20       1.00       2.75      -0.13
     347.00       8.81       5.00       0.00       1.00       1.00       1.00       1.00       5.00       3.50       3.20       1.00       2.75       0.40
     347.00      10.74       6.00       0.00       1.00       1.00       1.00       1.00       5.00       3.50       3.20       1.00       2.75       0.36
     347.00      13.82       7.00       0.00       1.00       1.00       1.00       1.00       5.00       3.50       3.20       1.00       2.75       0.43
     361.00       5.50       1.00       0.00       2.00       1.00       1.00       8.00       7.00       3.00       3.20       1.60       1.50      -1.34
     361.00       6.01       2.00       0.00       2.00       1.00       1.00       8.00       7.00       3.00       3.20       1.60       1.50      -0.32
     361.00        .         3.00       0.00       2.00       1.00       1.00       8.00       7.00       3.00       3.20       1.60       1.50        .  
     361.00       7.05       4.00       0.00       2.00       1.00       1.00       8.00       7.00       3.00       3.20       1.60       1.50       1.14
     361.00       8.96       5.00       0.00       2.00       1.00       1.00       8.00       7.00       3.00       3.20       1.60       1.50       1.60
     361.00      10.97       6.00       0.00       2.00       1.00       1.00       8.00       7.00       3.00       3.20       1.60       1.50       1.35
     361.00      13.91       7.00       0.00       2.00       1.00       1.00       8.00       7.00       3.00       3.20       1.60       1.50       1.78
     380.00       5.66       1.00       0.00       2.00       1.00       1.00       7.00       7.00       4.00       4.00       1.00       1.00      -0.27
     380.00       6.17       2.00       0.00       2.00       1.00       1.00       7.00       7.00       4.00       4.00       1.00       1.00      -0.21
     380.00        .         3.00       0.00       2.00       1.00       1.00       7.00       7.00       4.00       4.00       1.00       1.00        .  
     380.00       7.19       4.00       0.00       2.00       1.00       1.00       7.00       7.00       4.00       4.00       1.00       1.00       0.08
     380.00       9.15       5.00       0.00       2.00       1.00       1.00       7.00       7.00       4.00       4.00       1.00       1.00       1.71
     380.00      11.23       6.00       0.00       2.00       1.00       1.00       7.00       7.00       4.00       4.00       1.00       1.00       1.81
     380.00      14.06       7.00       0.00       2.00       1.00       1.00       7.00       7.00       4.00       4.00       1.00       1.00       1.65
     396.00       5.29       1.00       1.00        .         1.00       1.00       3.00       6.00       3.25       3.20       1.20       1.00      -1.52
     396.00       5.81       2.00       1.00        .         1.00       1.00       3.00       6.00       3.25       3.20       1.20       1.00      -1.69
     396.00        .         3.00       1.00        .         1.00       1.00       3.00       6.00       3.25       3.20       1.20       1.00        .  
     396.00        .         4.00       1.00        .         1.00       1.00       3.00       6.00       3.25       3.20       1.20       1.00        .  
     396.00        .         5.00       1.00        .         1.00       1.00       3.00       6.00       3.25       3.20       1.20       1.00        .  
     396.00        .         6.00       1.00        .         1.00       1.00       3.00       6.00       3.25       3.20       1.20       1.00        .  
     396.00        .         7.00       1.00        .         1.00       1.00       3.00       6.00       3.25       3.20       1.20       1.00        .  
     406.00       5.39       1.00       0.00       2.00       1.00       1.00       6.00       2.00       3.50       3.80       1.00       1.50      -1.62
     406.00       5.85       2.00       0.00       2.00       1.00       1.00       6.00       2.00       3.50       3.80       1.00       1.50      -0.91
     406.00        .         3.00       0.00       2.00       1.00       1.00       6.00       2.00       3.50       3.80       1.00       1.50        .  
     406.00       6.84       4.00       0.00       2.00       1.00       1.00       6.00       2.00       3.50       3.80       1.00       1.50      -0.27
     406.00       8.78       5.00       0.00       2.00       1.00       1.00       6.00       2.00       3.50       3.80       1.00       1.50       0.92
     406.00        .         6.00       0.00       2.00       1.00       1.00       6.00       2.00       3.50       3.80       1.00       1.50        .  
     406.00        .         7.00       0.00       2.00       1.00       1.00       6.00       2.00       3.50       3.80       1.00       1.50        .  
     445.00       5.56       1.00       0.00        .         4.00       1.00       7.00       8.00       3.00       3.00       1.40       1.25      -1.83
     445.00       6.10       2.00       0.00        .         4.00       1.00       7.00       8.00       3.00       3.00       1.40       1.25      -0.33
     445.00        .         3.00       0.00        .         4.00       1.00       7.00       8.00       3.00       3.00       1.40       1.25        .  
     445.00       7.12       4.00       0.00        .         4.00       1.00       7.00       8.00       3.00       3.00       1.40       1.25       0.94
     445.00       9.11       5.00       0.00        .         4.00       1.00       7.00       8.00       3.00       3.00       1.40       1.25       1.49
     445.00        .         6.00       0.00        .         4.00       1.00       7.00       8.00       3.00       3.00       1.40       1.25        .  
     445.00        .         7.00       0.00        .         4.00       1.00       7.00       8.00       3.00       3.00       1.40       1.25        .  
     456.00        .         1.00       1.00        .         2.00       1.00        .          .         3.00       3.00       1.40       1.25        .  
     456.00       5.92       2.00       1.00        .         2.00       1.00        .          .         3.00       3.00       1.40       1.25      -0.57
     456.00        .         3.00       1.00        .         2.00       1.00        .          .         3.00       3.00       1.40       1.25        .  
     456.00        .         4.00       1.00        .         2.00       1.00        .          .         3.00       3.00       1.40       1.25        .  
     456.00        .         5.00       1.00        .         2.00       1.00        .          .         3.00       3.00       1.40       1.25        .  
     456.00        .         6.00       1.00        .         2.00       1.00        .          .         3.00       3.00       1.40       1.25        .  
     456.00        .         7.00       1.00        .         2.00       1.00        .          .         3.00       3.00       1.40       1.25        .  
     460.00       5.76       1.00       0.00       1.00       2.00       1.00       2.00       6.00       3.25       3.00       1.00       1.50      -1.72
     460.00       6.29       2.00       0.00       1.00       2.00       1.00       2.00       6.00       3.25       3.00       1.00       1.50      -0.94
     460.00        .         3.00       0.00       1.00       2.00       1.00       2.00       6.00       3.25       3.00       1.00       1.50        .  
     460.00       7.31       4.00       0.00       1.00       2.00       1.00       2.00       6.00       3.25       3.00       1.00       1.50       0.18
     460.00       9.30       5.00       0.00       1.00       2.00       1.00       2.00       6.00       3.25       3.00       1.00       1.50       0.76
     460.00      11.18       6.00       0.00       1.00       2.00       1.00       2.00       6.00       3.25       3.00       1.00       1.50       0.83
     460.00      14.31       7.00       0.00       1.00       2.00       1.00       2.00       6.00       3.25       3.00       1.00       1.50       0.75
     469.00        .         1.00       0.00       2.00       3.00       2.00        .          .          .         2.20       1.60       1.00        .  
     469.00        .         2.00       0.00       2.00       3.00       2.00        .          .          .         2.20       1.60       1.00        .  
     469.00        .         3.00       0.00       2.00       3.00       2.00        .          .          .         2.20       1.60       1.00        .  
     469.00        .         4.00       0.00       2.00       3.00       2.00        .          .          .         2.20       1.60       1.00        .  
     469.00        .         5.00       0.00       2.00       3.00       2.00        .          .          .         2.20       1.60       1.00        .  
     469.00        .         6.00       0.00       2.00       3.00       2.00        .          .          .         2.20       1.60       1.00        .  
     469.00        .         7.00       0.00       2.00       3.00       2.00        .          .          .         2.20       1.60       1.00        .  
     475.00        .         1.00       1.00       2.00       3.00       1.00        .          .          .          .          .          .          .  
     475.00        .         2.00       1.00       2.00       3.00       1.00        .          .          .          .          .          .          .  
     475.00        .         3.00       1.00       2.00       3.00       1.00        .          .          .          .          .          .          .  
     475.00        .         4.00       1.00       2.00       3.00       1.00        .          .          .          .          .          .          .  
     475.00        .         5.00       1.00       2.00       3.00       1.00        .          .          .          .          .          .          .  
     475.00        .         6.00       1.00       2.00       3.00       1.00        .          .          .          .          .          .          .  
     475.00        .         7.00       1.00       2.00       3.00       1.00        .          .          .          .          .          .          .  
     483.00       4.96       1.00       1.00        .         3.00       1.00       7.00       3.00       2.75        .         1.60       2.25      -1.99
     483.00       5.48       2.00       1.00        .         3.00       1.00       7.00       3.00       2.75        .         1.60       2.25      -1.71
     483.00        .         3.00       1.00        .         3.00       1.00       7.00       3.00       2.75        .         1.60       2.25        .  
     483.00       6.53       4.00       1.00        .         3.00       1.00       7.00       3.00       2.75        .         1.60       2.25       0.62
     483.00       8.35       5.00       1.00        .         3.00       1.00       7.00       3.00       2.75        .         1.60       2.25       1.03
     483.00      10.25       6.00       1.00        .         3.00       1.00       7.00       3.00       2.75        .         1.60       2.25       1.19
     483.00      13.28       7.00       1.00        .         3.00       1.00       7.00       3.00       2.75        .         1.60       2.25       0.70
     501.00       4.92       1.00       1.00        .         3.00       1.00       3.00       8.00       3.67        .         1.60       2.00      -2.25
     501.00       5.44       2.00       1.00        .         3.00       1.00       3.00       8.00       3.67        .         1.60       2.00      -1.77
     501.00        .         3.00       1.00        .         3.00       1.00       3.00       8.00       3.67        .         1.60       2.00        .  
     501.00       6.46       4.00       1.00        .         3.00       1.00       3.00       8.00       3.67        .         1.60       2.00      -0.78
     501.00       8.35       5.00       1.00        .         3.00       1.00       3.00       8.00       3.67        .         1.60       2.00       0.97
     501.00        .         6.00       1.00        .         3.00       1.00       3.00       8.00       3.67        .         1.60       2.00        .  
     501.00        .         7.00       1.00        .         3.00       1.00       3.00       8.00       3.67        .         1.60       2.00        .  
     513.00       6.10       1.00       1.00       1.00       2.00        .         4.00       8.00       3.00        .         1.00       1.00      -0.98
     513.00       6.65       2.00       1.00       1.00       2.00        .         4.00       8.00       3.00        .         1.00       1.00      -0.22
     513.00        .         3.00       1.00       1.00       2.00        .         4.00       8.00       3.00        .         1.00       1.00        .  
     513.00        .         4.00       1.00       1.00       2.00        .         4.00       8.00       3.00        .         1.00       1.00        .  
     513.00        .         5.00       1.00       1.00       2.00        .         4.00       8.00       3.00        .         1.00       1.00        .  
     513.00        .         6.00       1.00       1.00       2.00        .         4.00       8.00       3.00        .         1.00       1.00        .  
     513.00        .         7.00       1.00       1.00       2.00        .         4.00       8.00       3.00        .         1.00       1.00        .  
     520.00       5.25       1.00       1.00       1.00       2.00       1.00       3.00       6.00       3.75       3.60       1.60       1.25      -1.51
     520.00       5.81       2.00       1.00       1.00       2.00       1.00       3.00       6.00       3.75       3.60       1.60       1.25      -1.21
     520.00       6.23       3.00       1.00       1.00       2.00       1.00       3.00       6.00       3.75       3.60       1.60       1.25      -0.66
     520.00       6.75       4.00       1.00       1.00       2.00       1.00       3.00       6.00       3.75       3.60       1.60       1.25       0.49
     520.00       8.80       5.00       1.00       1.00       2.00       1.00       3.00       6.00       3.75       3.60       1.60       1.25       1.01
     520.00      10.62       6.00       1.00       1.00       2.00       1.00       3.00       6.00       3.75       3.60       1.60       1.25       1.01
     520.00      13.63       7.00       1.00       1.00       2.00       1.00       3.00       6.00       3.75       3.60       1.60       1.25       1.18
     523.00       5.82       1.00       1.00       2.00       2.00       1.00       6.00       7.00       3.75       3.40       1.20       1.25      -1.53
     523.00       6.37       2.00       1.00       2.00       2.00       1.00       6.00       7.00       3.75       3.40       1.20       1.25      -0.90
     523.00       6.79       3.00       1.00       2.00       2.00       1.00       6.00       7.00       3.75       3.40       1.20       1.25      -0.59
     523.00       7.31       4.00       1.00       2.00       2.00       1.00       6.00       7.00       3.75       3.40       1.20       1.25      -0.12
     523.00       9.27       5.00       1.00       2.00       2.00       1.00       6.00       7.00       3.75       3.40       1.20       1.25       0.77
     523.00        .         6.00       1.00       2.00       2.00       1.00       6.00       7.00       3.75       3.40       1.20       1.25        .  
     523.00        .         7.00       1.00       2.00       2.00       1.00       6.00       7.00       3.75       3.40       1.20       1.25        .  
     539.00        .         1.00       1.00        .         1.00       1.00        .          .         1.25        .         2.60       2.00        .  
     539.00        .         2.00       1.00        .         1.00       1.00        .          .         1.25        .         2.60       2.00        .  
     539.00        .         3.00       1.00        .         1.00       1.00        .          .         1.25        .         2.60       2.00        .  
     539.00        .         4.00       1.00        .         1.00       1.00        .          .         1.25        .         2.60       2.00        .  
     539.00        .         5.00       1.00        .         1.00       1.00        .          .         1.25        .         2.60       2.00        .  
     539.00        .         6.00       1.00        .         1.00       1.00        .          .         1.25        .         2.60       2.00        .  
     539.00        .         7.00       1.00        .         1.00       1.00        .          .         1.25        .         2.60       2.00        .  
     580.00       5.88       1.00       1.00        .         4.00        .         8.00       8.00       3.00       3.00       1.00       1.25       0.74
     580.00        .         2.00       1.00        .         4.00        .         8.00       8.00       3.00       3.00       1.00       1.25        .  
     580.00        .         3.00       1.00        .         4.00        .         8.00       8.00       3.00       3.00       1.00       1.25        .  
     580.00        .         4.00       1.00        .         4.00        .         8.00       8.00       3.00       3.00       1.00       1.25        .  
     580.00        .         5.00       1.00        .         4.00        .         8.00       8.00       3.00       3.00       1.00       1.25        .  
     580.00        .         6.00       1.00        .         4.00        .         8.00       8.00       3.00       3.00       1.00       1.25        .  
     580.00        .         7.00       1.00        .         4.00        .         8.00       8.00       3.00       3.00       1.00       1.25        .  
     633.00       5.47       1.00       1.00       2.00       3.00       1.00       8.00       8.00       2.75       3.00       1.40       1.00      -1.61
     633.00       6.07       2.00       1.00       2.00       3.00       1.00       8.00       8.00       2.75       3.00       1.40       1.00      -1.34
     633.00        .         3.00       1.00       2.00       3.00       1.00       8.00       8.00       2.75       3.00       1.40       1.00        .  
     633.00       6.95       4.00       1.00       2.00       3.00       1.00       8.00       8.00       2.75       3.00       1.40       1.00       0.18
     633.00       8.90       5.00       1.00       2.00       3.00       1.00       8.00       8.00       2.75       3.00       1.40       1.00       1.62
     633.00      11.04       6.00       1.00       2.00       3.00       1.00       8.00       8.00       2.75       3.00       1.40       1.00       1.39
     633.00      13.88       7.00       1.00       2.00       3.00       1.00       8.00       8.00       2.75       3.00       1.40       1.00       1.39
     636.00       5.61       1.00       0.00        .         3.00       1.00       6.00       6.00       2.75       2.60       1.40       1.00      -1.29
     636.00        .         2.00       0.00        .         3.00       1.00       6.00       6.00       2.75       2.60       1.40       1.00        .  
     636.00        .         3.00       0.00        .         3.00       1.00       6.00       6.00       2.75       2.60       1.40       1.00        .  
     636.00        .         4.00       0.00        .         3.00       1.00       6.00       6.00       2.75       2.60       1.40       1.00        .  
     636.00        .         5.00       0.00        .         3.00       1.00       6.00       6.00       2.75       2.60       1.40       1.00        .  
     636.00        .         6.00       0.00        .         3.00       1.00       6.00       6.00       2.75       2.60       1.40       1.00        .  
     636.00        .         7.00       0.00        .         3.00       1.00       6.00       6.00       2.75       2.60       1.40       1.00        .  
     658.00       6.05       1.00       1.00       2.00       1.00       1.00       5.00       6.00        .          .         1.00       1.00      -0.98
     658.00       6.64       2.00       1.00       2.00       1.00       1.00       5.00       6.00        .          .         1.00       1.00      -0.52
     658.00        .         3.00       1.00       2.00       1.00       1.00       5.00       6.00        .          .         1.00       1.00        .  
     658.00       7.57       4.00       1.00       2.00       1.00       1.00       5.00       6.00        .          .         1.00       1.00       0.13
     658.00       9.64       5.00       1.00       2.00       1.00       1.00       5.00       6.00        .          .         1.00       1.00       1.17
     658.00      11.50       6.00       1.00       2.00       1.00       1.00       5.00       6.00        .          .         1.00       1.00       1.11
     658.00      14.49       7.00       1.00       2.00       1.00       1.00       5.00       6.00        .          .         1.00       1.00       1.17
     683.00       5.48       1.00       1.00       2.00       1.00       1.00       6.00       1.00       3.50       3.40       1.00       1.00      -1.27
     683.00       6.01       2.00       1.00       2.00       1.00       1.00       6.00       1.00       3.50       3.40       1.00       1.00      -0.23
     683.00       6.43       3.00       1.00       2.00       1.00       1.00       6.00       1.00       3.50       3.40       1.00       1.00      -0.24
     683.00       7.05       4.00       1.00       2.00       1.00       1.00       6.00       1.00       3.50       3.40       1.00       1.00       0.53
     683.00       9.06       5.00       1.00       2.00       1.00       1.00       6.00       1.00       3.50       3.40       1.00       1.00       1.23
     683.00      10.79       6.00       1.00       2.00       1.00       1.00       6.00       1.00       3.50       3.40       1.00       1.00       1.35
     683.00      14.05       7.00       1.00       2.00       1.00       1.00       6.00       1.00       3.50       3.40       1.00       1.00       1.40
     703.00       6.08       1.00       1.00       2.00       1.00       1.00       7.00       4.00       3.33       2.00       1.20        .        -1.05
